primary_label,secondary_labels,rating,filename,source,length,fold
nocall,[],5.0,03aa058e-7a6f-438f-acc5-174a7b5337e3.ogg,birdvox,320000,-2
nocall,[],5.0,03ab6770-0e09-498d-a1db-fbb70f0a862a.ogg,birdvox,320000,-2
nocall,[],5.0,03afecc7-2448-4e83-ac63-8df228914f52.ogg,birdvox,320000,-2
bird,[],5.0,03b31342-983f-47f5-abc5-3937c9b22acc.ogg,birdvox,320000,-2
bird,[],5.0,03c29e68-c1d5-47d1-a366-dd94f12daa1c.ogg,birdvox,320000,-2
nocall,[],5.0,03c8a8fc-f13d-4596-a285-49847b934f41.ogg,birdvox,320000,-2
nocall,[],5.0,03c920e0-0bab-45e7-ab6c-16b78fc14c8d.ogg,birdvox,320000,-2
bird,[],5.0,03c99a51-6fe0-49ee-a41d-5a1acd491fbd.ogg,birdvox,320000,-2
nocall,[],5.0,03ceeb69-03a3-4eb1-aa64-c6643b2b806d.ogg,birdvox,320000,-2
nocall,[],5.0,03cfab04-c586-4510-a4d3-0119a8d6a3c0.ogg,birdvox,320000,-2
nocall,[],5.0,03d9bced-07b0-4a1a-a6a4-8daecea4127e.ogg,birdvox,320000,-2
nocall,[],5.0,03dec452-eeda-4ebf-af48-708d26791aae.ogg,birdvox,320000,-2
nocall,[],5.0,03df5213-4f2e-4604-a852-5a2caee728e5.ogg,birdvox,320000,-2
bird,[],5.0,03e1dfe9-54e6-4c9e-aa83-f0c307851a7d.ogg,birdvox,320000,-2
bird,[],5.0,03e209a0-e3d0-4722-a9f0-9f00af5753b4.ogg,birdvox,320000,-2
nocall,[],5.0,03e2edde-fdb1-40aa-a954-6562061cf032.ogg,birdvox,320000,-2
nocall,[],5.0,03eb7483-cb20-4e37-a8f5-ff45bc59bf6c.ogg,birdvox,320000,-2
bird,[],5.0,03f50fb6-bad7-42cf-afe2-b970dd6bd54f.ogg,birdvox,320000,-2
nocall,[],5.0,03f63f4b-fae1-45c7-aa74-3da0b9745ea0.ogg,birdvox,320000,-2
bird,[],5.0,03fe2618-ffc0-4db2-afb3-5efe9e721df5.ogg,birdvox,320000,-2
bird,[],5.0,03fe3b7a-eb3c-4081-a344-3636b8fdc1a2.ogg,birdvox,320000,-2
nocall,[],5.0,03ff9e81-b585-4fa7-ac4e-174068465bdd.ogg,birdvox,320000,-2
nocall,[],5.0,03ffcad2-0023-4937-a286-c2d985af44fc.ogg,birdvox,320000,-2
nocall,[],5.0,04029e3d-f38d-4732-a4f3-ed7d9a5ecce0.ogg,birdvox,320000,-2
nocall,[],5.0,04068c08-d8f1-4cdc-a99d-f653dc8015e3.ogg,birdvox,320000,-2
nocall,[],5.0,040a2831-5cd5-4457-af2d-8b55b6609aa0.ogg,birdvox,320000,-2
bird,[],5.0,040be843-3802-4ad9-a6e0-696cb61b932d.ogg,birdvox,320000,-2
nocall,[],5.0,040ea8cb-bd0f-47e9-a7bd-a2e5ecc9f126.ogg,birdvox,320000,-2
bird,[],5.0,0410e099-9dbf-4a4b-a40d-569ba7b0f2c1.ogg,birdvox,320000,-2
bird,[],5.0,04177019-af03-49d7-a9fa-f472a46bbd34.ogg,birdvox,320000,-2
nocall,[],5.0,0417c247-3615-44f5-a9da-9b03ca9846f8.ogg,birdvox,320000,-2
nocall,[],5.0,04185f35-9ce3-418a-ae2c-85d00258aa41.ogg,birdvox,320000,-2
bird,[],5.0,041a5849-61c6-4de6-a2f4-06291395a89f.ogg,birdvox,320000,-2
nocall,[],5.0,0421f86e-1e01-4f1e-ad7e-b2cafcf88760.ogg,birdvox,320000,-2
bird,[],5.0,042338b8-a11f-497f-ae2d-2feeb8a98084.ogg,birdvox,320000,-2
bird,[],5.0,0424ae86-dfe3-4d94-ab7a-0ed0afaf6c6f.ogg,birdvox,320000,-2
nocall,[],5.0,0425a528-455c-49d1-ae10-0730ca2fc8dc.ogg,birdvox,320000,-2
nocall,[],5.0,04272b1e-b7ca-4b0e-a480-2a3c4746a871.ogg,birdvox,320000,-2
bird,[],5.0,042991e9-4caa-40eb-aa6a-fe06d49897b7.ogg,birdvox,320000,-2
nocall,[],5.0,042a42fa-a9f8-4334-a327-1e9b5a50c18f.ogg,birdvox,320000,-2
bird,[],5.0,0432253e-ec99-4dc7-a058-fdf689f53302.ogg,birdvox,320000,-2
nocall,[],5.0,0437fb88-8f83-482e-abf5-73f5a2d88606.ogg,birdvox,320000,-2
bird,[],5.0,044371d8-398e-4930-aeec-c5e39eb8dd36.ogg,birdvox,320000,-2
bird,[],5.0,0443ca1e-bd52-41f8-abea-fc9bdc115f79.ogg,birdvox,320000,-2
bird,[],5.0,0443ee80-e60d-4017-ac59-706ac78d16be.ogg,birdvox,320000,-2
bird,[],5.0,04459b7a-e1cb-49f4-a42a-58634f390863.ogg,birdvox,320000,-2
nocall,[],5.0,0446eaec-5bfc-4334-a718-f350b972adf3.ogg,birdvox,320000,-2
bird,[],5.0,044b2a7e-f164-4c8d-a983-dd85f102d0fd.ogg,birdvox,320000,-2
bird,[],5.0,044dc123-c17c-418e-a73b-08d657d78008.ogg,birdvox,320000,-2
nocall,[],5.0,044fbced-0860-4d3e-a61b-049fb665e0a3.ogg,birdvox,320000,-2
nocall,[],5.0,04534410-9594-454b-ac1a-c4b7253a8980.ogg,birdvox,320000,-2
bird,[],5.0,04546409-9f18-447e-a57d-27f664f9056c.ogg,birdvox,320000,-2
bird,[],5.0,04748889-3528-402f-a0b0-11f06b55e0c5.ogg,birdvox,320000,-2
bird,[],5.0,0474c735-2aed-45a0-a1fb-4cb2e2e52a13.ogg,birdvox,320000,-2
nocall,[],5.0,04804017-cd19-4914-aec2-1fe65e9f8496.ogg,birdvox,320000,-2
bird,[],5.0,048aaead-bb53-4ee8-a685-525a222a63aa.ogg,birdvox,320000,-2
bird,[],5.0,048ef75d-aa75-4453-a3c7-8fc977edc885.ogg,birdvox,320000,-2
bird,[],5.0,048f30b0-16e3-4498-ac68-53fdc2e3d14b.ogg,birdvox,320000,-2
nocall,[],5.0,049131d7-b03e-43b7-a325-cb1666b6a191.ogg,birdvox,320000,-2
bird,[],5.0,0494bada-cb8a-402e-afcd-2f4ec6e715d7.ogg,birdvox,320000,-2
bird,[],5.0,0496027d-9ea8-430d-af2b-272dfdf7fd7c.ogg,birdvox,320000,-2
nocall,[],5.0,049682c8-073b-4e73-aab0-1db4f8fad1c6.ogg,birdvox,320000,-2
nocall,[],5.0,0496e958-8c0e-4172-a741-643a2308c274.ogg,birdvox,320000,-2
bird,[],5.0,0498b2d4-d072-4eba-a93c-faf40b2e01a8.ogg,birdvox,320000,-2
bird,[],5.0,04a36da9-77b0-42be-ab5b-549fa426011d.ogg,birdvox,320000,-2
bird,[],5.0,04a372d0-7c5c-493f-a435-ee50d0399e83.ogg,birdvox,320000,-2
bird,[],5.0,04a78c01-44c8-4bed-a900-d7d6ffc32b82.ogg,birdvox,320000,-2
nocall,[],5.0,04a7f4eb-0943-41b1-aedd-ac4dd49f2484.ogg,birdvox,320000,-2
nocall,[],5.0,04aaf3f2-6a90-4035-a150-b59afdb975dc.ogg,birdvox,320000,-2
bird,[],5.0,04ae1f04-6269-4efa-a0ec-dc4f63a2095e.ogg,birdvox,320000,-2
bird,[],5.0,04b49a1e-9fea-47e9-a615-c0d9c944c36c.ogg,birdvox,320000,-2
nocall,[],5.0,04b4e1d9-bd58-47b4-a430-1fd551ab5088.ogg,birdvox,320000,-2
nocall,[],5.0,04b7489d-c540-401b-ae87-aa64ad897ba6.ogg,birdvox,320000,-2
bird,[],5.0,04b9793b-06ef-488a-ad8a-11c9cc30acb9.ogg,birdvox,320000,-2
bird,[],5.0,04b9ca00-5df2-4ac8-a22a-e1c45bd8c1cb.ogg,birdvox,320000,-2
nocall,[],5.0,04ba6e00-debd-4fd4-abd6-e06526bb63f4.ogg,birdvox,320000,-2
nocall,[],5.0,04bb8534-7a80-455b-a813-779d2093e5d0.ogg,birdvox,320000,-2
nocall,[],5.0,04bf5082-04c4-4955-ab48-4fa0dc26c4ef.ogg,birdvox,320000,-2
bird,[],5.0,04cd0530-9c2d-4a8c-a2b9-dda09a7f6e94.ogg,birdvox,320000,-2
bird,[],5.0,04cee3b9-9bbd-4553-a691-b21cf54fbc37.ogg,birdvox,320000,-2
bird,[],5.0,04d6d5b3-7f90-492f-aa60-3a012c4f0b14.ogg,birdvox,320000,-2
nocall,[],5.0,04d99253-420a-4576-ab95-c8e1bcfbde7b.ogg,birdvox,320000,-2
bird,[],5.0,04df622a-c8e4-440c-a4ed-dbcc0024e7c3.ogg,birdvox,320000,-2
nocall,[],5.0,04dfe4e4-c0af-4478-aacf-8191f684e7ab.ogg,birdvox,320000,-2
nocall,[],5.0,04e8cebc-06b6-4fe8-aec9-50cbb9adf86e.ogg,birdvox,320000,-2
nocall,[],5.0,04ff34d0-c503-4f9b-a42e-ea03091cf995.ogg,birdvox,320000,-2
nocall,[],5.0,04fff45a-ac1b-4e8a-aabc-5e0ee14e5d9b.ogg,birdvox,320000,-2
nocall,[],5.0,0500d881-68f7-4ca3-acb0-840fb0120748.ogg,birdvox,320000,-2
nocall,[],5.0,0507fbe7-b5b3-4a5f-a8bc-73c4da32174c.ogg,birdvox,320000,-2
nocall,[],5.0,0509a84a-281d-4f5c-a0c4-efe0920661e6.ogg,birdvox,320000,-2
bird,[],5.0,0512f128-0de7-4a40-aac5-7ab15677936c.ogg,birdvox,320000,-2
nocall,[],5.0,051c8f48-5c0a-4ac8-a3ab-0380fd6c3b69.ogg,birdvox,320000,-2
nocall,[],5.0,051d153e-b639-44d6-a8ca-caf3b4b0cf87.ogg,birdvox,320000,-2
nocall,[],5.0,0521a9f7-75ca-43f2-af01-2f9e5477b144.ogg,birdvox,320000,-2
bird,[],5.0,05240a95-e78e-4a81-a684-bd60d8c5ae50.ogg,birdvox,320000,-2
bird,[],5.0,053aeba2-d8cb-4bcf-a1dc-8a895a2bb70c.ogg,birdvox,320000,-2
bird,[],5.0,053c6757-710d-4d2e-aa96-f0dcff95f778.ogg,birdvox,320000,-2
nocall,[],5.0,053ca4f8-d092-4e70-a4a0-afae1a55eaaf.ogg,birdvox,320000,-2
nocall,[],5.0,0540583b-74f6-452e-aaf0-21dbd4467300.ogg,birdvox,320000,-2
nocall,[],5.0,0541efc6-e2f5-41b1-aeae-0a17dabc45e8.ogg,birdvox,320000,-2
nocall,[],5.0,05426232-acdb-4d16-afbc-727d140b554f.ogg,birdvox,320000,-2
bird,[],5.0,0542f94a-4d0e-40e4-a59b-11fa902a72e3.ogg,birdvox,320000,-2
bird,[],5.0,054313c0-7269-4921-a017-5e3cfa99a8d6.ogg,birdvox,320000,-2
nocall,[],5.0,054e1d88-a66d-43d5-a9f7-08f7bb767cc6.ogg,birdvox,320000,-2
nocall,[],5.0,054fc0b0-bb3b-446c-a899-cb1950e14faf.ogg,birdvox,320000,-2
bird,[],5.0,0554a525-c3d6-49d4-a4df-bb7e60b2bbbb.ogg,birdvox,320000,-2
bird,[],5.0,0559ee44-3898-4e09-ae8a-b4ee1f8734c0.ogg,birdvox,320000,-2
nocall,[],5.0,055a79be-b62d-4518-ae0f-e349428d4d5b.ogg,birdvox,320000,-2
nocall,[],5.0,055fc8e0-d661-40c4-ac4f-9adda3436eae.ogg,birdvox,320000,-2
nocall,[],5.0,05651be2-824b-4a9f-af9c-868faea3de3b.ogg,birdvox,320000,-2
bird,[],5.0,05661bce-5bd9-4dda-a933-90917efc56c2.ogg,birdvox,320000,-2
nocall,[],5.0,05677a27-6a2b-44d0-a968-1fb1e2ac2878.ogg,birdvox,320000,-2
nocall,[],5.0,056841f4-7271-42a1-a63b-e0cdd7765ff2.ogg,birdvox,320000,-2
nocall,[],5.0,056b489e-6572-4701-a910-0c91306b4ab2.ogg,birdvox,320000,-2
nocall,[],5.0,056cbdaa-94a2-464e-aae0-b9fdee631836.ogg,birdvox,320000,-2
bird,[],5.0,056d10ce-f037-40be-a03b-77c2443efed1.ogg,birdvox,320000,-2
bird,[],5.0,056f45b5-c58e-474a-ae7e-4766daf6cad1.ogg,birdvox,320000,-2
nocall,[],5.0,0571511f-1649-4973-a370-27f9b99c34c1.ogg,birdvox,320000,-2
nocall,[],5.0,05718b4a-d488-44a9-a37f-a7d97c015d2a.ogg,birdvox,320000,-2
nocall,[],5.0,05741edb-54d5-4014-ae99-169a9e70b049.ogg,birdvox,320000,-2
nocall,[],5.0,05754fd3-0671-4f57-a988-4809ac9e3dd1.ogg,birdvox,320000,-2
nocall,[],5.0,05767bbe-0117-4700-ab69-76e98de4552c.ogg,birdvox,320000,-2
nocall,[],5.0,057b38fa-adb3-43bf-aa70-887e731994b0.ogg,birdvox,320000,-2
nocall,[],5.0,057c3aac-de3f-48d4-ae4f-beb6389fa338.ogg,birdvox,320000,-2
bird,[],5.0,057f8dda-ccce-4b31-acb5-4a58438f5fdf.ogg,birdvox,320000,-2
bird,[],5.0,0580aa7f-7e47-48fd-a325-d1e3965afa18.ogg,birdvox,320000,-2
nocall,[],5.0,05825269-59b9-47a5-a63b-086a7535e1c2.ogg,birdvox,320000,-2
nocall,[],5.0,0582a252-8c3f-493f-a255-4edb2fdba58c.ogg,birdvox,320000,-2
bird,[],5.0,05852927-edc6-46f0-aff7-5061c6eea55a.ogg,birdvox,320000,-2
bird,[],5.0,0586e455-59c4-481b-a7b2-a2d67a7a3c89.ogg,birdvox,320000,-2
nocall,[],5.0,058aa7fe-6ec0-4e84-a9a2-3cf4ac317b7d.ogg,birdvox,320000,-2
nocall,[],5.0,058d1d45-821e-4c41-a3b4-16e4cf538255.ogg,birdvox,320000,-2
nocall,[],5.0,05903293-5af5-40e1-a92b-bbe015337dc6.ogg,birdvox,320000,-2
bird,[],5.0,05a3cd06-ea25-40b4-a8f1-019c40fb730d.ogg,birdvox,320000,-2
nocall,[],5.0,05af57d4-4054-4311-a536-845a96be2bf6.ogg,birdvox,320000,-2
nocall,[],5.0,05af7ab6-f712-4833-a6d1-daaf63556fc5.ogg,birdvox,320000,-2
bird,[],5.0,05b446a7-adb6-4351-ad74-0987bfb56d3c.ogg,birdvox,320000,-2
nocall,[],5.0,05b54f14-c1de-4c90-a685-06f10bc51516.ogg,birdvox,320000,-2
bird,[],5.0,05b58e99-7a3b-4596-a7d0-919ff71e84ca.ogg,birdvox,320000,-2
nocall,[],5.0,05b8ba62-31a0-4bd6-ae44-8651a383e954.ogg,birdvox,320000,-2
bird,[],5.0,05b9397a-b335-4adf-ad49-2a0ab0a870da.ogg,birdvox,320000,-2
bird,[],5.0,05c0127c-dbb4-4672-a897-35dd23982d4c.ogg,birdvox,320000,-2
nocall,[],5.0,05c0e149-ab26-493d-a5fe-49c8b7436dc7.ogg,birdvox,320000,-2
nocall,[],5.0,05c32e36-8f46-42cc-a8fb-3b1025fbf07d.ogg,birdvox,320000,-2
bird,[],5.0,05c5a923-93ef-4100-a87c-3a21c3f80888.ogg,birdvox,320000,-2
bird,[],5.0,05caac33-8502-4540-a225-b42c6100ad70.ogg,birdvox,320000,-2
bird,[],5.0,05cb39f3-b452-4261-a8f1-09b78f98f196.ogg,birdvox,320000,-2
nocall,[],5.0,05ce7dd5-2e97-4137-acec-2aafbd58e246.ogg,birdvox,320000,-2
nocall,[],5.0,05cff210-4add-4c71-a424-814385823adf.ogg,birdvox,320000,-2
nocall,[],5.0,05d921ae-5e99-4a63-a35c-f362b86ef070.ogg,birdvox,320000,-2
bird,[],5.0,05de3743-3d3c-4cf2-a5f6-3f715bafeea9.ogg,birdvox,320000,-2
nocall,[],5.0,05e36666-560b-48b0-a2da-ccd222820e70.ogg,birdvox,320000,-2
nocall,[],5.0,05eb9b14-b4a1-4988-a77b-2fef97fe3b83.ogg,birdvox,320000,-2
bird,[],5.0,05f337fc-f607-4b11-a7cc-1f8698cf5246.ogg,birdvox,320000,-2
nocall,[],5.0,0606a2cd-5588-43de-a36d-6c841a4364cc.ogg,birdvox,320000,-2
nocall,[],5.0,060aa123-11f7-46a5-ad40-92479dd35922.ogg,birdvox,320000,-2
nocall,[],5.0,060def8d-7d6c-4f62-ade5-2c322474c56c.ogg,birdvox,320000,-2
bird,[],5.0,060eee3e-8891-4d7d-a64c-ad183df78f36.ogg,birdvox,320000,-2
bird,[],5.0,06114601-72f2-483f-ad5c-c2118a7f19ae.ogg,birdvox,320000,-2
bird,[],5.0,0612c5a9-32c2-4ba4-ac7b-a3512f2f7676.ogg,birdvox,320000,-2
nocall,[],5.0,0614323a-4277-42f5-a254-53d147a2dda6.ogg,birdvox,320000,-2
nocall,[],5.0,0619f2f4-a48a-4fdd-a20a-5255b39b81ff.ogg,birdvox,320000,-2
bird,[],5.0,061aeb8f-190c-4ef5-a0fb-e6d36b39d45d.ogg,birdvox,320000,-2
bird,[],5.0,061b80f7-8455-43d0-a81b-fc58dca53442.ogg,birdvox,320000,-2
bird,[],5.0,061c2484-5827-470a-a0a9-37cf9171d9ad.ogg,birdvox,320000,-2
nocall,[],5.0,061f9754-40c4-4a6d-ab7f-667acfa97e7d.ogg,birdvox,320000,-2
bird,[],5.0,061fbe2f-e401-4ef1-a728-d01c27335719.ogg,birdvox,320000,-2
bird,[],5.0,0623d713-3ca4-4f20-a4c9-bdae95c1e8de.ogg,birdvox,320000,-2
nocall,[],5.0,06245198-475b-4d5a-a490-29cb5b9eb0e0.ogg,birdvox,320000,-2
nocall,[],5.0,062b3f8c-5caa-4030-a5b9-d75a080ddecc.ogg,birdvox,320000,-2
nocall,[],5.0,062d2fa1-5c0a-4cdc-a9c3-1e484dd72b67.ogg,birdvox,320000,-2
nocall,[],5.0,062f508f-e633-4150-acd3-76d08c491d46.ogg,birdvox,320000,-2
nocall,[],5.0,063de606-c551-4c42-a209-2159b35c26cd.ogg,birdvox,320000,-2
bird,[],5.0,064561e8-3344-4dcd-a236-306225473c36.ogg,birdvox,320000,-2
nocall,[],5.0,064691b3-a6a7-4002-aa1c-af33d2bb048e.ogg,birdvox,320000,-2
bird,[],5.0,064a0658-6e39-4d2c-acab-253809e78d26.ogg,birdvox,320000,-2
nocall,[],5.0,064a3489-7417-4544-ab31-6be5fdc6891b.ogg,birdvox,320000,-2
bird,[],5.0,064b0bfb-4518-4c2b-ab0b-24c7cada5b68.ogg,birdvox,320000,-2
bird,[],5.0,064f3a70-8e36-47f9-ad51-4776f52710e8.ogg,birdvox,320000,-2
bird,[],5.0,0654e836-c662-438c-a928-e5822845d4c9.ogg,birdvox,320000,-2
nocall,[],5.0,0655dd89-355c-4e95-a8a8-13f3df88848a.ogg,birdvox,320000,-2
bird,[],5.0,065a236c-a34d-4b58-a607-7bfe221dade1.ogg,birdvox,320000,-2
bird,[],5.0,065ba476-c63e-4d27-af7e-fa6647a5b964.ogg,birdvox,320000,-2
bird,[],5.0,065bb8b1-59e2-45fd-a714-36d5e54de1b6.ogg,birdvox,320000,-2
nocall,[],5.0,065c2dd8-f71d-429a-ab6b-0c3fbb399aeb.ogg,birdvox,320000,-2
nocall,[],5.0,065d4a5f-c063-4371-a4e3-d152c2be9c5a.ogg,birdvox,320000,-2
nocall,[],5.0,06620c86-25d6-4156-aeaf-f946652627ac.ogg,birdvox,320000,-2
nocall,[],5.0,06632abd-ed2c-4b6a-a96f-ac5bff3e0688.ogg,birdvox,320000,-2
bird,[],5.0,0663517b-ee86-49b7-a3e4-9e389ed67150.ogg,birdvox,320000,-2
nocall,[],5.0,066ca4d1-8000-4fa0-a6d4-5df5d984d1c0.ogg,birdvox,320000,-2
bird,[],5.0,066ceba9-bd45-4d57-a468-055cf4554425.ogg,birdvox,320000,-2
bird,[],5.0,066d8441-9cfd-431e-a874-0ce7325aa336.ogg,birdvox,320000,-2
bird,[],5.0,066ffd7b-b896-47cf-a300-a7c116d3389a.ogg,birdvox,320000,-2
bird,[],5.0,0672e8c3-af3b-4aef-a18c-044fccddbc2e.ogg,birdvox,320000,-2
bird,[],5.0,067693e2-8de9-4f65-a7fc-f2f1c8d7767b.ogg,birdvox,320000,-2
nocall,[],5.0,067875fd-397b-4db3-a3ff-3b3adb8218b6.ogg,birdvox,320000,-2
bird,[],5.0,067ce059-035a-4752-ac1d-0ecb4f0e88aa.ogg,birdvox,320000,-2
nocall,[],5.0,067e27b2-42ee-408b-a2e8-fee371b361fe.ogg,birdvox,320000,-2
nocall,[],5.0,06801686-18b5-4d05-a8f8-0c3d43d8c276.ogg,birdvox,320000,-2
nocall,[],5.0,06838e58-d47a-4abd-aba3-9a56b1a7888a.ogg,birdvox,320000,-2
nocall,[],5.0,0685c571-1073-45d4-ade4-ad974ab131e8.ogg,birdvox,320000,-2
bird,[],5.0,06898282-2d2e-4015-a901-a14cc39c7fab.ogg,birdvox,320000,-2
nocall,[],5.0,06955424-83bf-48d6-a0eb-2f695758846a.ogg,birdvox,320000,-2
bird,[],5.0,0699072e-507e-4478-a290-dc94ef47dcdc.ogg,birdvox,320000,-2
bird,[],5.0,0699f80d-96bf-4804-af4b-d4fe98a4d521.ogg,birdvox,320000,-2
nocall,[],5.0,069be235-5cd4-4b34-a930-fa9297f21ec8.ogg,birdvox,320000,-2
nocall,[],5.0,069c1c5b-9e53-4334-a252-d1c8db368c8e.ogg,birdvox,320000,-2
bird,[],5.0,069c1ca2-760c-4c26-a6af-179c8ceef4a6.ogg,birdvox,320000,-2
bird,[],5.0,069ed10a-f444-4364-ab37-7e803b883a63.ogg,birdvox,320000,-2
nocall,[],5.0,06a112c3-348d-4827-a11f-83acdc4e2a36.ogg,birdvox,320000,-2
bird,[],5.0,06a1b641-ef23-485a-ae7f-399575942cdd.ogg,birdvox,320000,-2
nocall,[],5.0,06a3b551-a108-4973-a796-09914a5ce25d.ogg,birdvox,320000,-2
nocall,[],5.0,06a77caf-f557-43c0-a3bc-793393f7be51.ogg,birdvox,320000,-2
nocall,[],5.0,06a77f1a-66fb-49e9-aa3f-7fe7a4e5d0d8.ogg,birdvox,320000,-2
bird,[],5.0,06aa5f13-f0c1-4a82-acdf-e451220a3ace.ogg,birdvox,320000,-2
nocall,[],5.0,06aaae32-f8b0-4949-aa2e-6095d44f5e8a.ogg,birdvox,320000,-2
bird,[],5.0,06ac34cf-71b4-4158-a0ca-af45436123c5.ogg,birdvox,320000,-2
bird,[],5.0,06b0c15a-2295-4420-aca5-fccbd749199c.ogg,birdvox,320000,-2
nocall,[],5.0,06b18df6-b85b-448e-a993-4b74b73a5481.ogg,birdvox,320000,-2
bird,[],5.0,06b2990f-4d2a-4d23-a271-956e70092533.ogg,birdvox,320000,-2
nocall,[],5.0,06b3d0b0-c0a3-4445-a4d6-976477c0010f.ogg,birdvox,320000,-2
bird,[],5.0,06b84897-857b-4a61-a2fa-8e90ffae636d.ogg,birdvox,320000,-2
bird,[],5.0,06b880a5-dc2a-4f5e-a0b4-ebc6eb5e7f2e.ogg,birdvox,320000,-2
nocall,[],5.0,06b995d5-00c3-40d1-a640-0c01cf9582e9.ogg,birdvox,320000,-2
nocall,[],5.0,06bd846e-b1de-4a3f-a579-818d27881bca.ogg,birdvox,320000,-2
bird,[],5.0,06c0deb2-9c6b-497d-ac11-4e57453435ae.ogg,birdvox,320000,-2
bird,[],5.0,06c45bb9-8cca-4282-ac9b-f9f8695591a4.ogg,birdvox,320000,-2
bird,[],5.0,06c7f692-36eb-4fc5-a8d1-8ab60aaf774f.ogg,birdvox,320000,-2
nocall,[],5.0,06c89ab5-e388-4832-a370-23df01e14c46.ogg,birdvox,320000,-2
nocall,[],5.0,06c8ff88-2dab-4ac5-a505-c013a2f4f8c2.ogg,birdvox,320000,-2
nocall,[],5.0,06cc543f-8e46-4330-a8c8-7dd783d39bb4.ogg,birdvox,320000,-2
bird,[],5.0,06cee36c-54be-4f94-affb-56b9657c1818.ogg,birdvox,320000,-2
nocall,[],5.0,06d069d8-29d0-446d-a8e5-b3a963628836.ogg,birdvox,320000,-2
bird,[],5.0,06d59935-5e28-403d-aa1f-867a449e5746.ogg,birdvox,320000,-2
nocall,[],5.0,06d780bd-b4bb-4977-a2db-0df79345874d.ogg,birdvox,320000,-2
bird,[],5.0,06da2979-b942-4c8d-a2e1-64e3fd959e51.ogg,birdvox,320000,-2
bird,[],5.0,06da5776-dca5-400a-a7c8-2f6faa5b0c4a.ogg,birdvox,320000,-2
nocall,[],5.0,06e573e8-c754-4beb-a8fc-65b4da2b7f71.ogg,birdvox,320000,-2
nocall,[],5.0,06eb2ecc-5092-487f-abe6-4454842264e6.ogg,birdvox,320000,-2
bird,[],5.0,06ec7dd0-ac5b-40e5-a138-71ff267d0ac8.ogg,birdvox,320000,-2
nocall,[],5.0,06f2551a-3cfd-4380-aa3f-19b8c6bd7917.ogg,birdvox,320000,-2
bird,[],5.0,06f836c8-6c9b-47eb-a949-f155817cc882.ogg,birdvox,320000,-2
bird,[],5.0,06fca76d-2330-4704-a0c2-985036799dc5.ogg,birdvox,320000,-2
bird,[],5.0,06fd3e26-2283-4d0e-a741-c1c5e74b2a35.ogg,birdvox,320000,-2
nocall,[],5.0,070012d8-f366-405f-a368-2a165cdda25f.ogg,birdvox,320000,-2
bird,[],5.0,0704524a-7645-4c6e-a381-b97eb970c506.ogg,birdvox,320000,-2
bird,[],5.0,0704fa3a-51cb-4cfa-a4a8-a29392e3eb81.ogg,birdvox,320000,-2
bird,[],5.0,070611e3-2cb3-455e-a071-38b3dfc10e2e.ogg,birdvox,320000,-2
nocall,[],5.0,070dd636-d4d5-48a7-a92e-94d9bb75279c.ogg,birdvox,320000,-2
bird,[],5.0,07111c61-a927-4200-abe8-a0b75b1a1b46.ogg,birdvox,320000,-2
nocall,[],5.0,071147bd-6138-4819-aafb-e777a7021320.ogg,birdvox,320000,-2
bird,[],5.0,0719694a-422e-4f06-a710-b4ae5b1745fe.ogg,birdvox,320000,-2
bird,[],5.0,071ce832-a295-498f-a36f-eb924710d204.ogg,birdvox,320000,-2
nocall,[],5.0,0723d29b-c3c7-4de8-ac53-aa044c3d3e8e.ogg,birdvox,320000,-2
bird,[],5.0,0725e00c-eeb3-4c24-a239-e3fff62da956.ogg,birdvox,320000,-2
bird,[],5.0,0726a557-abcb-4eb7-a427-4b8b00b33dc9.ogg,birdvox,320000,-2
nocall,[],5.0,07280366-4034-4e5a-a2d7-10850ba8cca8.ogg,birdvox,320000,-2
bird,[],5.0,07282a17-c8ed-4540-a7ed-90335d14c092.ogg,birdvox,320000,-2
nocall,[],5.0,072d5d56-7650-45c2-ad1a-4c4cce962952.ogg,birdvox,320000,-2
nocall,[],5.0,07381581-783f-4760-a5a3-e9c7cb724ef3.ogg,birdvox,320000,-2
nocall,[],5.0,073b790b-cab0-494c-a116-c55d18bc0e9d.ogg,birdvox,320000,-2
bird,[],5.0,073e9170-0aea-4d22-acf0-218361eb173d.ogg,birdvox,320000,-2
nocall,[],5.0,0741bf4c-d42e-4d28-a8e2-f1a950a82f7a.ogg,birdvox,320000,-2
nocall,[],5.0,0749606a-8cfb-4969-a2cf-796742f266d0.ogg,birdvox,320000,-2
bird,[],5.0,074a821c-d40e-4b30-ade7-4e38987c4ce7.ogg,birdvox,320000,-2
bird,[],5.0,074d779c-26a4-4331-ad7a-912040f61e42.ogg,birdvox,320000,-2
nocall,[],5.0,075158dd-b452-4f2d-a74f-aadaa1f3a040.ogg,birdvox,320000,-2
nocall,[],5.0,0753c7ca-1ba4-467f-acf2-7fa5b485a24a.ogg,birdvox,320000,-2
bird,[],5.0,0754c46c-f55c-4d7f-a399-2c1029618bf0.ogg,birdvox,320000,-2
bird,[],5.0,075857af-9013-4812-a37e-7fc9f9b8601e.ogg,birdvox,320000,-2
bird,[],5.0,075b574e-6cfd-4e4e-ac19-ffb5891e31d7.ogg,birdvox,320000,-2
bird,[],5.0,075bf5b0-b000-4d23-a829-76e062cd0dee.ogg,birdvox,320000,-2
